COLORS	const	src/screens/coach/CoachGroupsView.jsx	9	no
compliancePct	function	src/screens/coach/CoachGroupsView.jsx	11	no
CoachGroupsView	component	src/screens/coach/CoachGroupsView.jsx	19	yes
GroupEditor	component	src/screens/coach/CoachGroupsView.jsx	235	no
MemberPicker	component	src/screens/coach/CoachGroupsView.jsx	263	no
athletesWord	function	src/screens/coach/CoachGroupsView.jsx	296	no
SPEC_OPTIONS	const	src/screens/coach/CoachPageEditor.jsx	8	no
PRICE_TYPES	const	src/screens/coach/CoachPageEditor.jsx	15	no
PRICE_PERIODS	const	src/screens/coach/CoachPageEditor.jsx	16	no
CoachPageEditor	component	src/screens/coach/CoachPageEditor.jsx	18	yes
Group	component	src/screens/coach/CoachPageEditor.jsx	221	no
Field	component	src/screens/coach/CoachPageEditor.jsx	231	no
ToggleRow	component	src/screens/coach/CoachPageEditor.jsx	240	no
VIEW_TABS	const	src/screens/CoachWorkspace.jsx	32	no
firstName	function	src/screens/CoachWorkspace.jsx	38	no
formatTodayHeader	function	src/screens/CoachWorkspace.jsx	44	no
CoachWorkspace	component	src/screens/CoachWorkspace.jsx	51	yes
buildSuccessNote	function	src/screens/CoachWorkspace.jsx	453	no
KpiCard	component	src/screens/CoachWorkspace.jsx	461	no
FilterChip	component	src/screens/CoachWorkspace.jsx	483	no
athletesInGroup	function	src/screens/CoachWorkspace.jsx	496	no
pluralAtletov	function	src/screens/CoachWorkspace.jsx	503	no
DashboardScreen	component	src/screens/DashboardScreen.jsx	12	yes
PRIMARY_SCALE	const	src/screens/DesignSystemScreen.jsx	39	no
GRAY_SCALE	const	src/screens/DesignSystemScreen.jsx	40	no
SEMANTIC_TOKENS	const	src/screens/DesignSystemScreen.jsx	42	no
WORKOUT_COLORS	const	src/screens/DesignSystemScreen.jsx	49	no
WORKOUT_STRIPS	const	src/screens/DesignSystemScreen.jsx	58	no
SPACING_SCALE	const	src/screens/DesignSystemScreen.jsx	70	no
RADII	const	src/screens/DesignSystemScreen.jsx	71	no
SHADOWS	const	src/screens/DesignSystemScreen.jsx	72	no
TEXT_SCALE	const	src/screens/DesignSystemScreen.jsx	73	no
FONT_WEIGHTS	const	src/screens/DesignSystemScreen.jsx	74	no
Section	component	src/screens/DesignSystemScreen.jsx	87	no
Swatch	component	src/screens/DesignSystemScreen.jsx	99	no
TokenCode	component	src/screens/DesignSystemScreen.jsx	112	no
Rule	component	src/screens/DesignSystemScreen.jsx	119	no
WorkoutSheetDemo	component	src/screens/DesignSystemScreen.jsx	135	no
DesignSystemScreen	component	src/screens/DesignSystemScreen.jsx	217	yes
ForgotPasswordScreen	component	src/screens/ForgotPasswordScreen.jsx	10	yes
detectIOSDevice	function	src/screens/LandingScreen.jsx	11	no
LandingScreen	component	src/screens/LandingScreen.jsx	20	yes
STEP_LABELS	const	src/screens/OnboardingFlow.jsx	27	no
BRAND_FEATURES	const	src/screens/OnboardingFlow.jsx	28	no
buildSteps	function	src/screens/OnboardingFlow.jsx	36	no
OnboardingFlow	component	src/screens/OnboardingFlow.jsx	48	yes
PrivacyPolicyScreen	component	src/screens/PrivacyPolicyScreen.jsx	10	yes
SPEC_LABELS	const	src/screens/profile/ProfileV3.jsx	20	no
LEVEL_LABELS	const	src/screens/profile/ProfileV3.jsx	24	no
RACE_LABELS	const	src/screens/profile/ProfileV3.jsx	25	no
HOW_STEPS	const	src/screens/profile/ProfileV3.jsx	26	no
daysUntil	function	src/screens/profile/ProfileV3.jsx	32	no
fmtTime	function	src/screens/profile/ProfileV3.jsx	39	no
Avatar	component	src/screens/profile/ProfileV3.jsx	45	no
Stat	component	src/screens/profile/ProfileV3.jsx	50	no
ProfileV3	component	src/screens/profile/ProfileV3.jsx	52	yes
detectBrowserTimezone	function	src/screens/RegisterScreen.jsx	19	no
RegisterScreen	component	src/screens/RegisterScreen.jsx	27	yes
ResetPasswordScreen	component	src/screens/ResetPasswordScreen.jsx	12	yes
NOTIFICATION_CHANNELS	const	src/screens/settings/notificationSettings.js	1	yes
DEFAULT_CATALOG	const	src/screens/settings/notificationSettings.js	3	no
buildDefaultPreferences	function	src/screens/settings/notificationSettings.js	140	no
createInitialNotificationSettings	function	src/screens/settings/notificationSettings.js	157	yes
ensureNotificationChannelsEnabled	function	src/screens/settings/notificationSettings.js	203	yes
toBoolean	function	src/screens/settings/notificationSettings.js	220	no
normalizeTime	function	src/screens/settings/notificationSettings.js	231	no
normalizeNotificationSettings	function	src/screens/settings/notificationSettings.js	242	yes
normalizeValue	function	src/screens/settings/profileForm.js	3	yes
createInitialFormData	function	src/screens/settings/profileForm.js	10	yes
parsePreferredDays	function	src/screens/settings/profileForm.js	64	no
formatTime	function	src/screens/settings/profileForm.js	81	no
formatDate	function	src/screens/settings/profileForm.js	142	no
normalizeRaceDistance	function	src/screens/settings/profileForm.js	148	no
normalizeExperienceLevel	function	src/screens/settings/profileForm.js	159	no
formatEasyPaceMinutes	function	src/screens/settings/profileForm.js	168	no
mapProfileToFormData	function	src/screens/settings/profileForm.js	177	yes
daysOfWeek	const	src/screens/settings/profileForm.js	233	yes
