PlanQualityGate	class	planrun-backend/services/PlanQualityGate.php	10	yes
PlanQualityGate::evaluate	method	planrun-backend/services/PlanQualityGate.php	12	yes
PlanQualityGate::buildEvaluation	method	planrun-backend/services/PlanQualityGate.php	52	no
PlanQualityGate::applyDeterministicRepairs	method	planrun-backend/services/PlanQualityGate.php	74	no
PlanQualityGate::isCandidateBetter	method	planrun-backend/services/PlanQualityGate.php	87	no
PlanQualityGate::planHash	method	planrun-backend/services/PlanQualityGate.php	103	no
PlanQualityGate::collectScenarioIssues	method	planrun-backend/services/PlanQualityGate.php	108	no
PlanQualityGate::collectLlmPlannerContractIssues	method	planrun-backend/services/PlanQualityGate.php	223	no
PlanQualityGate::collectUserFacingLanguageIssues	method	planrun-backend/services/PlanQualityGate.php	233	no
PlanQualityGate::collectMacroDetailConsistencyIssues	method	planrun-backend/services/PlanQualityGate.php	280	no
PlanQualityGate::collectLongRunSafetyIssues	method	planrun-backend/services/PlanQualityGate.php	363	no
PlanQualityGate::collectFreshLongEffortIssues	method	planrun-backend/services/PlanQualityGate.php	440	no
PlanQualityGate::collectGoalFeasibilityIssues	method	planrun-backend/services/PlanQualityGate.php	493	no
PlanQualityGate::downgradeProtectiveScenarioIssues	method	planrun-backend/services/PlanQualityGate.php	553	no
PlanQualityGate::filterIssuesForScenario	method	planrun-backend/services/PlanQualityGate.php	584	no
PlanQualityGate::findWeek	method	planrun-backend/services/PlanQualityGate.php	637	no
PlanQualityGate::weekContainsType	method	planrun-backend/services/PlanQualityGate.php	648	no
PlanQualityGate::plannerHardRules	method	planrun-backend/services/PlanQualityGate.php	663	no
PlanQualityGate::maxDayDistanceByType	method	planrun-backend/services/PlanQualityGate.php	676	no
PlanQualityGate::containsForbiddenEnglishTrainingText	method	planrun-backend/services/PlanQualityGate.php	693	no
PlanQualityGate::daysBetween	method	planrun-backend/services/PlanQualityGate.php	701	no
PlanQualityGate::resolveRaceDistanceKm	method	planrun-backend/services/PlanQualityGate.php	713	no
PlanQualityGate::sortIssues	method	planrun-backend/services/PlanQualityGate.php	724	no
PlanQualityGate::hasErrors	method	planrun-backend/services/PlanQualityGate.php	750	no
PlanQualityGate::resolveBlockingPolicy	method	planrun-backend/services/PlanQualityGate.php	761	no
PlanQualityGate::applyBlockingPolicy	method	planrun-backend/services/PlanQualityGate.php	767	no
PlanReadinessCheckService	class	planrun-backend/services/PlanReadinessCheckService.php	6	yes
PlanReadinessCheckService::TABLE	const	planrun-backend/services/PlanReadinessCheckService.php	7	no
PlanReadinessCheckService::STATUS_PENDING	const	planrun-backend/services/PlanReadinessCheckService.php	8	no
PlanReadinessCheckService::STATUS_ANSWERED	const	planrun-backend/services/PlanReadinessCheckService.php	9	no
PlanReadinessCheckService::STATUS_DISMISSED	const	planrun-backend/services/PlanReadinessCheckService.php	10	no
PlanReadinessCheckService::CHECK_STALE_PAIN	const	planrun-backend/services/PlanReadinessCheckService.php	11	no
PlanReadinessCheckService::ensureSchema	method	planrun-backend/services/PlanReadinessCheckService.php	13	yes
PlanReadinessCheckService::maybeCreatePendingCheck	method	planrun-backend/services/PlanReadinessCheckService.php	45	yes
PlanReadinessCheckService::submitAnswer	method	planrun-backend/services/PlanReadinessCheckService.php	106	yes
PlanReadinessCheckService::getLatestValidAnswer	method	planrun-backend/services/PlanReadinessCheckService.php	169	yes
PlanReadinessCheckService::findLatestStalePainSignal	method	planrun-backend/services/PlanReadinessCheckService.php	204	no
PlanReadinessCheckService::findLatestPainSignal	method	planrun-backend/services/PlanReadinessCheckService.php	226	no
PlanReadinessCheckService::countRunsAfterDate	method	planrun-backend/services/PlanReadinessCheckService.php	251	no
PlanReadinessCheckService::hasValidAnswerForSource	method	planrun-backend/services/PlanReadinessCheckService.php	291	no
PlanReadinessCheckService::findPendingCheckForSource	method	planrun-backend/services/PlanReadinessCheckService.php	315	no
PlanReadinessCheckService::findCheckById	method	planrun-backend/services/PlanReadinessCheckService.php	339	no
PlanReadinessCheckService::dismissExpiredPendingChecks	method	planrun-backend/services/PlanReadinessCheckService.php	351	no
PlanReadinessCheckService::toPublicCheckPayload	method	planrun-backend/services/PlanReadinessCheckService.php	369	no
PlanReadinessCheckService::buildPainSignalSummary	method	planrun-backend/services/PlanReadinessCheckService.php	395	no
PlanReadinessCheckService::resolveAnswerPainScore	method	planrun-backend/services/PlanReadinessCheckService.php	412	no
PlanReadinessCheckService::interpretAnswer	method	planrun-backend/services/PlanReadinessCheckService.php	425	no
PlanReadinessCheckService::normalizeBool	method	planrun-backend/services/PlanReadinessCheckService.php	435	no
PlanReadinessCheckService::nullableInt	method	planrun-backend/services/PlanReadinessCheckService.php	455	no
PlanReadinessCheckService::daysSince	method	planrun-backend/services/PlanReadinessCheckService.php	462	no
PlanReadinessCheckService::formatDateRu	method	planrun-backend/services/PlanReadinessCheckService.php	472	no
PlanReadinessCheckService::envInt	method	planrun-backend/services/PlanReadinessCheckService.php	480	no
PlanScenarioResolver	class	planrun-backend/services/PlanScenarioResolver.php	13	yes
PlanScenarioResolver::resolve	method	planrun-backend/services/PlanScenarioResolver.php	15	yes
PlanScenarioResolver::resolveScheduleAnchorDate	method	planrun-backend/services/PlanScenarioResolver.php	116	yes
PlanScenarioResolver::resolvePrimaryScenario	method	planrun-backend/services/PlanScenarioResolver.php	137	no
PlanScenarioResolver::resolveTuneUpEvent	method	planrun-backend/services/PlanScenarioResolver.php	158	no
PlanScenarioResolver::isBRaceBeforeARace	method	planrun-backend/services/PlanScenarioResolver.php	240	no
PlanScenarioResolver::normalizeTuneUpType	method	planrun-backend/services/PlanScenarioResolver.php	264	no
PlanScenarioResolver::resolveDistanceKm	method	planrun-backend/services/PlanScenarioResolver.php	273	no
PlanScenarioResolver::parseTimeToSeconds	method	planrun-backend/services/PlanScenarioResolver.php	293	no
PlanSkeletonBuilder	class	planrun-backend/services/PlanSkeletonBuilder.php	5	yes
PlanSkeletonBuilder::DEFAULT_RUN_DAY_ORDERS	const	planrun-backend/services/PlanSkeletonBuilder.php	6	no
PlanSkeletonBuilder::build	method	planrun-backend/services/PlanSkeletonBuilder.php	16	yes
PlanSkeletonBuilder::resolveWeekRunDays	method	planrun-backend/services/PlanSkeletonBuilder.php	110	no
PlanSkeletonBuilder::limitRunDays	method	planrun-backend/services/PlanSkeletonBuilder.php	231	no
PlanSkeletonBuilder::resolveRunDayPriority	method	planrun-backend/services/PlanSkeletonBuilder.php	269	no
PlanSkeletonBuilder::weekdayKeyFromIndex	method	planrun-backend/services/PlanSkeletonBuilder.php	302	no
PlanSkeletonBuilder::resolveRunDays	method	planrun-backend/services/PlanSkeletonBuilder.php	312	no
PlanSkeletonBuilder::resolveLongDayKey	method	planrun-backend/services/PlanSkeletonBuilder.php	324	no
PlanSkeletonBuilder::resolvePhasePlan	method	planrun-backend/services/PlanSkeletonBuilder.php	332	no
PlanSkeletonBuilder::buildPhasePlanFromCurrentPhase	method	planrun-backend/services/PlanSkeletonBuilder.php	356	no
PlanSkeletonBuilder::resolveRecoveryWeeks	method	planrun-backend/services/PlanSkeletonBuilder.php	390	no
PlanSkeletonBuilder::resolveControlWeeks	method	planrun-backend/services/PlanSkeletonBuilder.php	409	no
PlanSkeletonBuilder::resolveQualityTypes	method	planrun-backend/services/PlanSkeletonBuilder.php	428	no
PlanSkeletonBuilder::resolveSpecialPopulationFlags	method	planrun-backend/services/PlanSkeletonBuilder.php	600	no
PlanSkeletonBuilder::resolveWeekTuneUpEvent	method	planrun-backend/services/PlanSkeletonBuilder.php	605	no
PlanSkeletonBuilder::pickQualityIndexes	method	planrun-backend/services/PlanSkeletonBuilder.php	623	no
PlanSkeletonBuilder::isAdjacentToAny	method	planrun-backend/services/PlanSkeletonBuilder.php	669	no
PostWorkoutFollowupService	class	planrun-backend/services/PostWorkoutFollowupService.php	9	yes
PostWorkoutFollowupService::STATUS_PENDING	const	planrun-backend/services/PostWorkoutFollowupService.php	12	no
PostWorkoutFollowupService::STATUS_SENT	const	planrun-backend/services/PostWorkoutFollowupService.php	13	no
PostWorkoutFollowupService::STATUS_COMPLETED	const	planrun-backend/services/PostWorkoutFollowupService.php	14	no
PostWorkoutFollowupService::STATUS_SKIPPED	const	planrun-backend/services/PostWorkoutFollowupService.php	15	no
PostWorkoutFollowupService::STATUS_EXPIRED	const	planrun-backend/services/PostWorkoutFollowupService.php	16	no
PostWorkoutFollowupService::SOURCE_WORKOUT	const	planrun-backend/services/PostWorkoutFollowupService.php	18	no
PostWorkoutFollowupService::SOURCE_WORKOUT_LOG	const	planrun-backend/services/PostWorkoutFollowupService.php	19	no
PostWorkoutFollowupService::DEFAULT_DELAY_MINUTES	const	planrun-backend/services/PostWorkoutFollowupService.php	21	no
PostWorkoutFollowupService::DEFAULT_MAX_AGE_HOURS	const	planrun-backend/services/PostWorkoutFollowupService.php	22	no
PostWorkoutFollowupService::DEFAULT_REPLY_WINDOW_HOURS	const	planrun-backend/services/PostWorkoutFollowupService.php	23	no
PostWorkoutFollowupService::DEFAULT_ANALYTICS_LOOKBACK_DAYS	const	planrun-backend/services/PostWorkoutFollowupService.php	24	no
PostWorkoutFollowupService::DEFAULT_SNOOZE_EVENING_HOUR	const	planrun-backend/services/PostWorkoutFollowupService.php	25	no
PostWorkoutFollowupService::DEFAULT_SNOOZE_TOMORROW_HOUR	const	planrun-backend/services/PostWorkoutFollowupService.php	26	no
PostWorkoutFollowupService::ensureSchema	method	planrun-backend/services/PostWorkoutFollowupService.php	28	yes
PostWorkoutFollowupService::getRecentFeedbackAnalytics	method	planrun-backend/services/PostWorkoutFollowupService.php	87	yes
PostWorkoutFollowupService::getFeedbackAnalyticsBetween	method	planrun-backend/services/PostWorkoutFollowupService.php	100	yes
PostWorkoutFollowupService::getPendingCheckinState	method	planrun-backend/services/PostWorkoutFollowupService.php	149	yes
PostWorkoutFollowupService::scheduleForWorkout	method	planrun-backend/services/PostWorkoutFollowupService.php	187	yes
PostWorkoutFollowupService::snoozeFollowup	method	planrun-backend/services/PostWorkoutFollowupService.php	260	yes
PostWorkoutFollowupService::processDueFollowups	method	planrun-backend/services/PostWorkoutFollowupService.php	305	yes
PostWorkoutFollowupService::tryHandleUserReply	method	planrun-backend/services/PostWorkoutFollowupService.php	375	yes
PostWorkoutFollowupService::getFollowupBySource	method	planrun-backend/services/PostWorkoutFollowupService.php	463	no
PostWorkoutFollowupService::getLatestAwaitingReply	method	planrun-backend/services/PostWorkoutFollowupService.php	480	no
PostWorkoutFollowupService::getNextPendingForUser	method	planrun-backend/services/PostWorkoutFollowupService.php	500	no
PostWorkoutFollowupService::supersedeOtherActiveFollowups	method	planrun-backend/services/PostWorkoutFollowupService.php	521	no
PostWorkoutFollowupService::markFollowupStatus	method	planrun-backend/services/PostWorkoutFollowupService.php	545	no
PostWorkoutFollowupService::expireStaleSentFollowups	method	planrun-backend/services/PostWorkoutFollowupService.php	555	no
PostWorkoutFollowupService::isFirstUserReplyAfterFollowup	method	planrun-backend/services/PostWorkoutFollowupService.php	575	no
PostWorkoutFollowupService::getWorkoutSummary	method	planrun-backend/services/PostWorkoutFollowupService.php	594	no
PostWorkoutFollowupService::shouldScheduleForSummary	method	planrun-backend/services/PostWorkoutFollowupService.php	636	no
PostWorkoutFollowupService::buildFollowupPrompt	method	planrun-backend/services/PostWorkoutFollowupService.php	670	no
PostWorkoutFollowupService::buildStoredNoteContent	method	planrun-backend/services/PostWorkoutFollowupService.php	690	no
PostWorkoutFollowupService::appendFeedbackToWorkoutLogIfPossible	method	planrun-backend/services/PostWorkoutFollowupService.php	712	no
PostWorkoutFollowupService::analyzeFeedback	method	planrun-backend/services/PostWorkoutFollowupService.php	747	no
PostWorkoutFollowupService::isLikelyFeedbackResponse	method	planrun-backend/services/PostWorkoutFollowupService.php	846	no
PostWorkoutFollowupService::buildCoachReply	method	planrun-backend/services/PostWorkoutFollowupService.php	863	no
PostWorkoutFollowupService::getNextPlannedDay	method	planrun-backend/services/PostWorkoutFollowupService.php	875	no
PostWorkoutFollowupService::buildNextDayAdvice	method	planrun-backend/services/PostWorkoutFollowupService.php	894	no
PostWorkoutFollowupService::isFollowupDue	method	planrun-backend/services/PostWorkoutFollowupService.php	910	no
PostWorkoutFollowupService::isFollowupVisibleNow	method	planrun-backend/services/PostWorkoutFollowupService.php	925	no
PostWorkoutFollowupService::dispatchFollowupMessage	method	planrun-backend/services/PostWorkoutFollowupService.php	940	no
PostWorkoutFollowupService::createNotifiedFollowupMessage	method	planrun-backend/services/PostWorkoutFollowupService.php	981	no
PostWorkoutFollowupService::createInAppFollowupMessage	method	planrun-backend/services/PostWorkoutFollowupService.php	995	no
PostWorkoutFollowupService::buildClientFollowupPayload	method	planrun-backend/services/PostWorkoutFollowupService.php	1009	no
PostWorkoutFollowupService::buildClientFollowupSubtitle	method	planrun-backend/services/PostWorkoutFollowupService.php	1051	no
PostWorkoutFollowupService::getFollowupMessageContent	method	planrun-backend/services/PostWorkoutFollowupService.php	1073	no
PostWorkoutFollowupService::getDayTypeRu	method	planrun-backend/services/PostWorkoutFollowupService.php	1092	no
PostWorkoutFollowupService::getActivityTypeRu	method	planrun-backend/services/PostWorkoutFollowupService.php	1110	no
PostWorkoutFollowupService::getDelayMinutes	method	planrun-backend/services/PostWorkoutFollowupService.php	1123	no
PostWorkoutFollowupService::getMaxAgeHours	method	planrun-backend/services/PostWorkoutFollowupService.php	1128	no
PostWorkoutFollowupService::getReplyWindowHours	method	planrun-backend/services/PostWorkoutFollowupService.php	1133	no
PostWorkoutFollowupService::getSnoozeEveningHour	method	planrun-backend/services/PostWorkoutFollowupService.php	1138	no
PostWorkoutFollowupService::getSnoozeTomorrowHour	method	planrun-backend/services/PostWorkoutFollowupService.php	1143	no
PostWorkoutFollowupService::getUserTimezone	method	planrun-backend/services/PostWorkoutFollowupService.php	1148	no
PostWorkoutFollowupService::formatDateRu	method	planrun-backend/services/PostWorkoutFollowupService.php	1156	no
PostWorkoutFollowupService::formatDateTimeIso	method	planrun-backend/services/PostWorkoutFollowupService.php	1161	no
PostWorkoutFollowupService::isValidDate	method	planrun-backend/services/PostWorkoutFollowupService.php	1175	no
PostWorkoutFollowupService::getFollowupByIdForUser	method	planrun-backend/services/PostWorkoutFollowupService.php	1179	no
PostWorkoutFollowupService::resolveSnoozeUntil	method	planrun-backend/services/PostWorkoutFollowupService.php	1199	no
PostWorkoutFollowupService::resolveEveningSnoozeTime	method	planrun-backend/services/PostWorkoutFollowupService.php	1213	no
PostWorkoutFollowupService::ensureColumnExists	method	planrun-backend/services/PostWorkoutFollowupService.php	1221	no
PostWorkoutFollowupService::hydrateFeedbackAnalyticsRow	method	planrun-backend/services/PostWorkoutFollowupService.php	1241	no
