getAdminUsers	function	src/api/adminApi.js	1	yes
getAdminUser	function	src/api/adminApi.js	9	yes
updateAdminUser	function	src/api/adminApi.js	13	yes
deleteUser	function	src/api/adminApi.js	17	yes
getAdminSettings	function	src/api/adminApi.js	21	yes
updateAdminSettings	function	src/api/adminApi.js	25	yes
getAdminNotificationTemplates	function	src/api/adminApi.js	29	yes
updateAdminNotificationTemplate	function	src/api/adminApi.js	33	yes
resetAdminNotificationTemplate	function	src/api/adminApi.js	37	yes
getSiteSettings	function	src/api/adminApi.js	41	yes
getAiPlanMetrics	function	src/api/adminApi.js	46	yes
getAiPlanRecentEvents	function	src/api/adminApi.js	52	yes
getExpFromToken	function	src/api/ApiClient.js	155	no
ApiClient	class	src/api/ApiClient.js	168	yes
ApiClient::constructor	method	src/api/ApiClient.js	168	yes
ApiClient::getOrCreateDeviceId	method	src/api/ApiClient.js	197	yes
ApiClient::setToken	method	src/api/ApiClient.js	201	yes
ApiClient::getTokens	method	src/api/ApiClient.js	266	yes
ApiClient::getToken	method	src/api/ApiClient.js	270	yes
ApiClient::getRefreshToken	method	src/api/ApiClient.js	343	yes
ApiClient::refreshAccessToken	method	src/api/ApiClient.js	407	yes
ApiClient::request	method	src/api/ApiClient.js	519	yes
ApiClient::requestBlob	method	src/api/ApiClient.js	772	yes
ApiClient::login	method	src/api/ApiClient.js	899	yes
ApiClient::loginWithJwt	method	src/api/ApiClient.js	908	yes
ApiClient::telegramMiniAppAuth	method	src/api/ApiClient.js	917	yes
ApiClient::logout	method	src/api/ApiClient.js	924	yes
ApiClient::requestResetPassword	method	src/api/ApiClient.js	933	yes
ApiClient::confirmResetPassword	method	src/api/ApiClient.js	942	yes
ApiClient::sendVerificationCode	method	src/api/ApiClient.js	949	yes
ApiClient::registerMinimal	method	src/api/ApiClient.js	956	yes
ApiClient::register	method	src/api/ApiClient.js	963	yes
ApiClient::assessGoal	method	src/api/ApiClient.js	967	yes
ApiClient::completeSpecialization	method	src/api/ApiClient.js	974	yes
ApiClient::validateField	method	src/api/ApiClient.js	981	yes
ApiClient::getCurrentUser	method	src/api/ApiClient.js	989	yes
ApiClient::_viewParams	method	src/api/ApiClient.js	1059	no
ApiClient::getUserBySlug	method	src/api/ApiClient.js	1066	yes
ApiClient::getPlan	method	src/api/ApiClient.js	1070	yes
ApiClient::savePlan	method	src/api/ApiClient.js	1074	yes
ApiClient::getDay	method	src/api/ApiClient.js	1080	yes
ApiClient::getDays	method	src/api/ApiClient.js	1084	yes
ApiClient::saveResult	method	src/api/ApiClient.js	1092	yes
ApiClient::getResult	method	src/api/ApiClient.js	1096	yes
ApiClient::uploadWorkout	method	src/api/ApiClient.js	1105	yes
ApiClient::getAllResults	method	src/api/ApiClient.js	1109	yes
ApiClient::reset	method	src/api/ApiClient.js	1113	yes
ApiClient::getStats	method	src/api/ApiClient.js	1119	yes
ApiClient::getAllWorkoutsSummary	method	src/api/ApiClient.js	1123	yes
ApiClient::getAllWorkoutsList	method	src/api/ApiClient.js	1132	yes
ApiClient::getExecutedDates	method	src/api/ApiClient.js	1140	yes
ApiClient::getLatestProactiveMessage	method	src/api/ApiClient.js	1148	yes
ApiClient::getRecentWorkoutAnalyses	method	src/api/ApiClient.js	1156	yes
ApiClient::getPersonalRecords	method	src/api/ApiClient.js	1163	yes
ApiClient::getRacePrediction	method	src/api/ApiClient.js	1167	yes
ApiClient::getTrainingLoad	method	src/api/ApiClient.js	1171	yes
ApiClient::getIntegrationOAuthUrl	method	src/api/ApiClient.js	1177	yes
ApiClient::syncWorkouts	method	src/api/ApiClient.js	1181	yes
ApiClient::getIntegrationsStatus	method	src/api/ApiClient.js	1185	yes
ApiClient::unlinkIntegration	method	src/api/ApiClient.js	1189	yes
ApiClient::setSuuntoMirror	method	src/api/ApiClient.js	1193	yes
ApiClient::importHealthConnectWorkouts	method	src/api/ApiClient.js	1197	yes
ApiClient::getStravaTokenError	method	src/api/ApiClient.js	1201	yes
ApiClient::getWorkoutTimeline	method	src/api/ApiClient.js	1210	yes
ApiClient::getWorkoutShareMap	method	src/api/ApiClient.js	1214	yes
ApiClient::getWorkoutShareCard	method	src/api/ApiClient.js	1218	yes
ApiClient::storeWorkoutShareCard	method	src/api/ApiClient.js	1222	yes
ApiClient::regeneratePlan	method	src/api/ApiClient.js	1226	yes
ApiClient::recalculatePlan	method	src/api/ApiClient.js	1230	yes
ApiClient::generateNextPlan	method	src/api/ApiClient.js	1234	yes
ApiClient::submitPlanReadinessCheck	method	src/api/ApiClient.js	1238	yes
ApiClient::checkPlanStatus	method	src/api/ApiClient.js	1245	yes
ApiClient::getDataVersion	method	src/api/ApiClient.js	1253	yes
