PlanActionsMenuV3	component	src/components/Calendar/v3/PlanActionsMenuV3.jsx	6	yes
MOBILE_Q	const	src/components/Calendar/v3/useIsMobile.js	4	no
useIsMobile	hook	src/components/Calendar/v3/useIsMobile.js	6	yes
SELECTOR	const	src/components/Calendar/v3/useSheetFocus.js	5	no
useSheetFocus	hook	src/components/Calendar/v3/useSheetFocus.js	7	yes
VolumeRailV3	component	src/components/Calendar/v3/VolumeRailV3.jsx	7	yes
WeekNotesV3	component	src/components/Calendar/v3/WeekNotesV3.jsx	7	yes
DayRow	component	src/components/Calendar/v3/WeekViewV3.jsx	21	no
DayCard	component	src/components/Calendar/v3/WeekViewV3.jsx	49	no
WeekViewV3	component	src/components/Calendar/v3/WeekViewV3.jsx	74	yes
RunIcon	component	src/components/Calendar/WeekCalendarIcons.jsx	7	yes
OFPIcon	component	src/components/Calendar/WeekCalendarIcons.jsx	8	yes
SbuIcon	component	src/components/Calendar/WeekCalendarIcons.jsx	9	yes
RestIcon	component	src/components/Calendar/WeekCalendarIcons.jsx	10	yes
CompletedIcon	component	src/components/Calendar/WeekCalendarIcons.jsx	11	yes
Week	component	src/components/Calendar/Week.jsx	12	yes
getWorkoutStripColorClass	function	src/components/Calendar/WorkoutCard.jsx	13	no
stripRedundantTypePrefix	function	src/components/Calendar/WorkoutCard.jsx	39	no
limitDescription	function	src/components/Calendar/WorkoutCard.jsx	52	no
WorkoutCard	component	src/components/Calendar/WorkoutCard.jsx	73	yes
CHIPS	const	src/components/chat/CapabilitiesBanner.jsx	6	no
CapabilitiesBanner	component	src/components/chat/CapabilitiesBanner.jsx	8	yes
ChatHeaderMenu	component	src/components/chat/ChatHeaderMenu.jsx	9	yes
WRITE_TOOL_LABELS	const	src/components/chat/ToolResultCard.jsx	7	no
ToolResultCard	component	src/components/chat/ToolResultCard.jsx	19	yes
DISTANCE_LABELS	const	src/components/Coach/AthleteGrid.jsx	16	no
shortName	function	src/components/Coach/AthleteGrid.jsx	21	no
daysToRace	function	src/components/Coach/AthleteGrid.jsx	29	no
complianceColor	function	src/components/Coach/AthleteGrid.jsx	37	no
AthleteGrid	component	src/components/Coach/AthleteGrid.jsx	45	yes
formatLastActivityShort	function	src/components/Coach/AthleteGrid.jsx	160	no
DAY_OF_WEEK_LABEL	const	src/components/Coach/AthleteOverlay.jsx	22	no
DISTANCE_LABELS	const	src/components/Coach/AthleteOverlay.jsx	24	no
formatGoal	function	src/components/Coach/AthleteOverlay.jsx	29	no
daysToRace	function	src/components/Coach/AthleteOverlay.jsx	36	no
sparkDateLabels	function	src/components/Coach/AthleteOverlay.jsx	44	no
AthleteOverlay	component	src/components/Coach/AthleteOverlay.jsx	55	yes
WeekPlanTab	component	src/components/Coach/AthleteOverlay.jsx	283	no
ChartsTab	component	src/components/Coach/AthleteOverlay.jsx	340	no
ChatTab	component	src/components/Coach/AthleteOverlay.jsx	392	no
firstLine	function	src/components/Coach/AthleteOverlay.jsx	428	no
formatShortDate	function	src/components/Coach/AthleteOverlay.jsx	434	no
formatWeekRange	function	src/components/Coach/AthleteOverlay.jsx	441	no
formatRelative	function	src/components/Coach/AthleteOverlay.jsx	449	no
Metric	component	src/components/Coach/AthleteOverlay.jsx	460	no
DISTANCE_LABELS	const	src/components/Coach/AthleteTable.jsx	14	no
GOAL_LABELS	const	src/components/Coach/AthleteTable.jsx	25	no
formatGoal	function	src/components/Coach/AthleteTable.jsx	32	no
formatRaceDateShort	function	src/components/Coach/AthleteTable.jsx	38	no
firstLine	function	src/components/Coach/AthleteTable.jsx	46	no
daysToRace	function	src/components/Coach/AthleteTable.jsx	52	no
formatLastActivity	function	src/components/Coach/AthleteTable.jsx	60	no
AthleteTable	component	src/components/Coach/AthleteTable.jsx	70	yes
BulkActionBar	component	src/components/Coach/BulkActionBar.jsx	13	yes
DATE_PRESETS	const	src/components/Coach/BulkAssignModal.jsx	18	no
dateForOffset	function	src/components/Coach/BulkAssignModal.jsx	24	no
formatIsoDate	function	src/components/Coach/BulkAssignModal.jsx	31	no
formatHumanDate	function	src/components/Coach/BulkAssignModal.jsx	38	no
BulkAssignModal	component	src/components/Coach/BulkAssignModal.jsx	42	yes
Sparkline	component	src/components/Coach/CoachPrimitives.jsx	16	yes
ComplianceBar	component	src/components/Coach/CoachPrimitives.jsx	114	yes
GroupTag	component	src/components/Coach/CoachPrimitives.jsx	134	yes
getInitials	function	src/components/Coach/CoachPrimitives.jsx	161	yes
CoachAvatar	component	src/components/Coach/CoachPrimitives.jsx	172	yes
TONE	const	src/components/Coach/CoachPrimitives.jsx	209	yes
WORKOUT_TYPE_COLOR	const	src/components/Coach/CoachPrimitives.jsx	217	yes
DISTANCE_LABELS	const	src/components/Coach/CompareAthletesPanel.jsx	16	no
daysToRace	function	src/components/Coach/CompareAthletesPanel.jsx	21	no
CompareAthletesPanel	component	src/components/Coach/CompareAthletesPanel.jsx	29	yes
ConfirmConflictDialog	component	src/components/Coach/ConfirmConflictDialog.jsx	14	yes
plural	function	src/components/Coach/ConfirmConflictDialog.jsx	90	no
truncate	function	src/components/Coach/ConfirmConflictDialog.jsx	98	no
QUICK_REPLIES_BY_KIND	const	src/components/Coach/EventQuickReplySheet.jsx	20	no
formatTime	function	src/components/Coach/EventQuickReplySheet.jsx	27	no
EventQuickReplySheet	component	src/components/Coach/EventQuickReplySheet.jsx	38	yes
KIND_ICON	const	src/components/Coach/EventStream.jsx	16	no
formatRelativeTime	function	src/components/Coach/EventStream.jsx	24	no
EventStream	component	src/components/Coach/EventStream.jsx	37	yes
GroupMessageDialog	component	src/components/Coach/GroupMessageDialog.jsx	14	yes
CATEGORY_LABELS	const	src/components/Coach/TemplateEditorModal.jsx	19	no
TYPE_OPTIONS	const	src/components/Coach/TemplateEditorModal.jsx	21	no
EMPTY_EXERCISE	const	src/components/Coach/TemplateEditorModal.jsx	37	no
TemplateEditorModal	component	src/components/Coach/TemplateEditorModal.jsx	50	yes
ExerciseRow	component	src/components/Coach/TemplateEditorModal.jsx	313	no
ExerciseAdder	component	src/components/Coach/TemplateEditorModal.jsx	359	no
NumField	component	src/components/Coach/TemplateEditorModal.jsx	411	no
TextField	component	src/components/Coach/TemplateEditorModal.jsx	430	no
normalizeExercise	function	src/components/Coach/TemplateEditorModal.jsx	445	no
toIntOrNull	function	src/components/Coach/TemplateEditorModal.jsx	460	no
toFloatOrNull	function	src/components/Coach/TemplateEditorModal.jsx	466	no
TEMPLATE_ICON_OPTIONS	const	src/components/Coach/templateIcons.js	13	yes
EMOJI_TO_KEY	const	src/components/Coach/templateIcons.js	28	no
KEY_TO_ICON	const	src/components/Coach/templateIcons.js	44	no
getTemplateIcon	function	src/components/Coach/templateIcons.js	47	yes
shellStyle	const	src/components/common/AppErrorBoundary.jsx	5	no
cardStyle	const	src/components/common/AppErrorBoundary.jsx	14	no
titleStyle	const	src/components/common/AppErrorBoundary.jsx	24	no
textStyle	const	src/components/common/AppErrorBoundary.jsx	30	no
actionsStyle	const	src/components/common/AppErrorBoundary.jsx	36	no
AppErrorBoundary	component	src/components/common/AppErrorBoundary.jsx	42	yes
AthleteSelect	component	src/components/common/AthleteSelect.jsx	17	yes
iconProps	const	src/components/common/BottomNavIcons.jsx	6	no
NavIconHome	component	src/components/common/BottomNavIcons.jsx	18	yes
NavIconChat	component	src/components/common/BottomNavIcons.jsx	26	yes
NavIconCalendar	component	src/components/common/BottomNavIcons.jsx	32	yes
NavIconStats	component	src/components/common/BottomNavIcons.jsx	39	yes
NavIconUsers	component	src/components/common/BottomNavIcons.jsx	46	yes
NavIconMail	component	src/components/common/BottomNavIcons.jsx	56	yes
NavIconStream	component	src/components/common/BottomNavIcons.jsx	64	yes
NavIconAnalytics	component	src/components/common/BottomNavIcons.jsx	71	yes
NavIconLibrary	component	src/components/common/BottomNavIcons.jsx	80	yes
NavIconProfile	component	src/components/common/BottomNavIcons.jsx	88	yes
